SubCat,Headlines
/issues/nominations-appointments,"[u'Daily Caller plays along with fabricated conflict over ""empathy standard""']"
/issues/nominations-appointments,"[u'Fox prejudges: Even before there\'s a SC nominee they declare nominee ""Bad for Biz""']"
/issues/nominations-appointments,[u'Rosen points out that conservatives are calling for judicial activism to stop health care reform']
/issues/nominations-appointments,"[<em>Special Report</em>, u""'s first segment on Stevens' retirement highlights conservatives' objections to possible replacements""]"
/issues/nominations-appointments,"[u'Fox\'s Cameron: Most observers expect that the Supreme Court ""will remain a conservative court""']"
/issues/nominations-appointments,[u'Myths and falsehoods surrounding Supreme Court vacancies']
/issues/nominations-appointments,"[<em>NRO</em>, u': Republicans must oppose Obama\'s nominee ... even if she is ""well-respected by just about everybody""']"
/issues/nominations-appointments,"[u'Attention media: Conservatives have long embraced ""empathy""']"
/issues/nominations-appointments,"[u'Borger: Some conservatives ""looking for a fight"" over Supreme Court nomination to ""unite the base""']"
/issues/nominations-appointments,"[u""FLASHBACK: Media praised Wood's and Kagan's intellect""]"
/issues/nominations-appointments,"[u'Limbaugh says Obama will ""probably want to get some radical, wild-haired liberal"" to replace Justice Stevens']"
/issues/nominations-appointments,"[u'Now Fox tells us: Wallace says a Sotomayor-like pick would be ""a little bit more to the mainstream""']"
/issues/nominations-appointments,"[u'Fox: Stevens\' retirement is ""not expected to create any big changes""; replacement will be along same lines']"
/issues/nominations-appointments,"[u'Beck says Obama will find a ""gay, handicapped, black woman, who\'s an immigrant"" who\'s a ""radical"" justice like Sotomayor']"
/issues/nominations-appointments,"[u'Beck and crew say Obama will ""instigate"" with pick to replace ""radical"" Justice Stevens']"
/issues/nominations-appointments,"[u""Beck renews attack on Obama's family, friends, and advisers as Marxists, communists, Maoists""]"
/issues/nominations-appointments,[u'Former Bush lawyer debunks latest right-wing attack on Liu']
/issues/nominations-appointments,[u'Fox distorts record of judicial nominee Liu']
/issues/nominations-appointments,"[u'Witch hunt: ', <em>Wash. Times</em>, u' publishes falsehood-filled op-ed attacking Obama appointees as ""radical rulers""']"
/issues/nominations-appointments,"[u'FoxNews.com notes Obama\'s nominee to replace Stevens ""wouldn\'t be likely to tilt the ideological balance of the court""']"
/issues/nominations-appointments,"[u'On Fox, ', <em>Supreme Power</em>, u' author Jeff Shesol discusses ""industry that exists ... to tear down Supreme Court nominees""']"
/issues/nominations-appointments,"[u'Quick Fact: O\'Reilly repeats false claim that Liu ""believes in reparations""']"
/issues/nominations-appointments,"[u'O\'Reilly repeats false claim that Liu ""believes in reparations""']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u"" plays up Obama nominee's deferred pay package -- but the package isn't unusual*""]"
/issues/nominations-appointments,"[u'Fox, WorldNetDaily add Berwick to witch hunt of Obama appointees']"
/issues/nominations-appointments,[u'Kelly now carrying water for GOP with attacks on Obama appointee Becker']
/issues/nominations-appointments,[u'Media invent Obama hypocrisy on recess appointments']
/issues/nominations-appointments,[u'Fox advances misleading GOP attack on NLRB nominee Becker']
/issues/nominations-appointments,"[<em>Wash. Examiner</em>, u' columnist falsely portrays Liu as ""against private ownership of property""']"
/issues/nominations-appointments,"[u""Right-wing blogs distort Liu's comments to claim he supports reparations""]"
/issues/nominations-appointments,[u'Note to media: Goodwin Liu has support from conservatives']
/issues/nominations-appointments,"[u'Beck revives witch hunt to paint Obama advisers as Marxists, Maoists and communists']"
/issues/nominations-appointments,"[u'Fox\'s Kelly: Judicial nominee Liu\'s ""qualifications are unassailable""']"
/issues/nominations-appointments,[u'The neverending witch hunts against Obama nominees']
/issues/nominations-appointments,"[u'Fox smears appeals court nominee as ""biased in favor of sex offenders""']"
/issues/nominations-appointments,"[u'WND falsely claims TSA nominee\'s views on diversity are ""controversial""']"
/issues/nominations-appointments,[u'Hannity joins Liu witch hunt with dishonest ABA attack']
/issues/nominations-appointments,[u'Desperate attack: Fox declares it may be illegal for Rep. Matheson to vote for health reform']
/issues/nominations-appointments,"[u'Fox continues ""shameful"" attacks on DOJ lawyers who defended terror suspects']"
/issues/nominations-appointments,"[<em>Morning Joe</em>, u' crew latest to forward baseless rumor that Obama is ""selling judgeships""']"
/issues/nominations-appointments,"[u""Why won't Major Garrett tell viewers that Republican Sen. Bennett refuted the Matheson smear?""]"
/issues/nominations-appointments,"[u'Is McCormack now acknowledging there was ""probably not"" an ""explicit quid pro quo"" in Matheson nomination?']"
/issues/nominations-appointments,"[u'Witch hunt: ', <em>Wash. Times</em>, u' calls another Obama judicial nominee ""radical""']"
/issues/nominations-appointments,"[u'Right-wing baselessly accuses Obama of ""selling judgeships"" for health care vote']"
/issues/nominations-appointments,"[u'Cal Thomas, FrontPageMag accusations of Hussain\'s ties to ""Muslim Brotherhood"" fall flat']"
/issues/nominations-appointments,[u'They decide: Fox calls for firing of Obama administration officials']
/issues/nominations-appointments,"[u'Fox Nation, WND spread falsehood about yet another Obama appointee']"
/issues/nominations-appointments,"[u'Cavuto: ""Pay czar ... doesn\'t like to be called czar, which was fine, we just called him Mr. Feinberg""']"
/issues/nominations-appointments,"[u'Beck: IRS audited me after I ""talked about"" Geithner']"
/issues/nominations-appointments,"[u'Limbaugh says Obama appointed ""a pervert"" as the safe schools czar']"
/issues/nominations-appointments,"[u'Quick Fact: Beck again falsely claims FDR, Sunstein were ""pushing"" to amend Constitution with ""Second Bill of Rights""']"
/issues/nominations-appointments,[u'Drudge attacks Napolitano']
/issues/nominations-appointments,"[u'Beck reads from ', <em>Media Matters</em>, u' blog post in discussing ""the left\'s"" response to his smearing of Van Jones']"
/issues/nominations-appointments,"[u'Despite Mark Lloyd\'s statement, Beck says it\'s ""close to beyond a reasonable doubt"" that he wants policies like Chavez\'s']"
/issues/nominations-appointments,[u'Jerry Falwell and Kevin Jennings: Another WorldNetDaily attack fizzles']
/issues/nominations-appointments,"[u'Beck selectively quoted interview to falsely suggest Sunstein and FDR wanted to ""pass"" a second Bill of Rights']"
/issues/nominations-appointments,"[u'Hannity repeats Beck\'s ""Lie of the Year"" contender: Holdren supports ""forced sterilization""']"
/issues/nominations-appointments,"[u'Columnist Shapiro falsely smears Obama nominee as ""alleged former spy for Fidel Castro""']"
/issues/nominations-appointments,"[u'Three months after humiliating retraction, Fox gay-baiter Maxim Lott has a new smear']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' smears Jennings with claim he ""encourag[ed] underage drinking among homosexual kids""']"
/issues/nominations-appointments,"[<em>Special Report</em>, u' on ""religious groups [who] are trying to block"" EEOC nominee Feldblum']"
/issues/nominations-appointments,"[u'WorldNetDaily smears J Street as "" \'pro-Hamas\' ""']"
/issues/nominations-appointments,"[u'Witch hunt: Right wing now falsely claiming Hannah Rosenthal is an ""anti-Israel lobbyist""']"
/issues/nominations-appointments,"[u'Quick Fact: Which Obama admin official is Hannity falsely claiming ""supports forced sterilizations""?']"
/issues/nominations-appointments,"[u'In an outrageous and baseless smear, Hannity claims Sunstein ""wants to... force sterilizations""']"
/issues/nominations-appointments,"[u'Did you get that memo? Right-wing smear machine falsely claims new Obama administration policy will ""purge"" Republicans from civil service']"
/issues/nominations-appointments,"[u'Rush, RedState completely wrong about claim that Obama is purging Republicans']"
/issues/nominations-appointments,"[<em>Investor's Business Daily</em>, u' misleads to claim Hamilton is ""Another Radical Judge""']"
/issues/nominations-appointments,"[u'Limbaugh expects Obama to drop Dunn off in Asia ""so that she can fully immerse herself in her Maoism""']"
/issues/nominations-appointments,"[u""Right-wing talking point on Fox' straight news show: Bream distorts judicial nominee Hamilton's views on Constitution""]"
/issues/nominations-appointments,"[<em>Washington Times</em>, u' adds judicial nominee David Hamilton to its witch hunt on Obama nominees']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' defense of ""traditional marriage"" is full of distortions']"
/issues/nominations-appointments,"[u'Hannity, ', <em>Wash. Times</em>, u' oppose judicial nominee Chen over his personal views, but previously criticized Dems for doing that']"
/issues/nominations-appointments,[u'Note to media: Sen. Hatch previously touted the importance of diversity in context of judicial nominations']
/issues/nominations-appointments,"[u'Fox News-', <em>Wash. Times</em>, u' witch hunt takes aim at new target: judicial nominee Edward Chen']"
/issues/nominations-appointments,"[u""Responding to O'Reilly's attacks on Chen, Rep. Sestak points out that racist attacks did occur after 9-11""]"
/issues/nominations-appointments,"[u'Hannity joins witch hunt of Chen: ""The revolving door of radicals coming into the Obama administration continues to spin""']"
/issues/nominations-appointments,"[u'Joining witch hunt, O\'Reilly previews attack on ""radical"" Judge Edward Chen']"
/issues/nominations-appointments,[u'WorldNetDaily repeats Jennings falsehood -- again']
/issues/nominations-appointments,"[u'Hannity cites Bloom\'s quoting Mao as evidence he ""admires"" him']"
/issues/nominations-appointments,"[u'Limbaugh parrots ', <em>IBD</em>, u' piece calling Kyoto, Copenhagen ""suicide pacts,"" smears Dunn, Holdren']"
/issues/nominations-appointments,"[u'Beck, ', <em>Special Report</em>, u' cropped Dunn quote to falsely claim she said Mao was ""the man she turns to most""']"
/issues/nominations-appointments,"[u'Beck\'s stated goal: Get administration officials fired, ""take the administration down""']"
/issues/nominations-appointments,"[u'UPDATED: Beck, Drudge, WND, Fox Nation falsely accuse Dunn of admitting White House ""control"" over news media']"
/issues/nominations-appointments,"[u'Talking of Jennings, Menendez points out to Hannity that elected officials are ""taking their cues from cable news""']"
/issues/nominations-appointments,"[u""Dem strategist Menendez calls Hannity out on Jennings' smears, points out student was 16""]"
/issues/nominations-appointments,"[u'On MSNBC, ', <em>Wash. Post</em>, u'\'s Capehart says it\'s ""ironic"" that GOP and Hannity have ""hounded"" Jennings for his ""good work""']"
/issues/nominations-appointments,"[<em>NY Times</em>, u' article ignores anti-gay bigotry and smears at heart of attacks on Jennings']"
/issues/nominations-appointments,"[u'Beck claims Dunn\'s job is to ""watch Fox News and destroy""']"
/issues/nominations-appointments,"[u'Beck-led Fox News ""czar"" witch hunt moves to ridiculous smear of Anita Dunn']"
/issues/nominations-appointments,"[u'Will Beck denounce ', <em>conservatives</em>, u"" who've cited Mao, Lenin, Viet Cong?""]"
/issues/nominations-appointments,"[u'Beck falsely claimed Anita Dunn ""worships"" ""her hero"" Mao Zedong']"
/issues/nominations-appointments,"[u'After repeatedly smearing people with falsehoods, Beck claims ""the things that we are saying ... are true""']"
/issues/nominations-appointments,"[u'Ana Marie Cox on Fox News\' ""offensive"" Jennings attacks: ""They\'re persecuting someone because he\'s gay""']"
/issues/nominations-appointments,"[u'Smears of ""sick and immoral"" ""pervert"" Jennings: the worst of the worst']"
/issues/nominations-appointments,"[u'Conservative media backtrack, alter thoroughly debunked claim that Jennings failed to report ""statutory rape""']"
/issues/nominations-appointments,"[u'Hannity and ""Great American"" panelists fearmonger about Jennings ""indoctrinating"" children, ""promoting homosexuality""']"
/issues/nominations-appointments,"[u'After Stephanopoulos interview about Jennings, Hannity accuses him of ""regurgitating the entire talking points of the left""']"
/issues/nominations-appointments,"[u'Stephanopoulos pushes back on Hannity\'s Jennings/Hay smear: ""One line of praise for a man who was a pioneer in the gay civil rights movement""']"
/issues/nominations-appointments,"[u'After Stephanopoulos says, ""We\'ve seen the license,"" Hannity says, ""You\'re looking at ', <em>Media Matters</em>, u'""']"
/issues/nominations-appointments,"[u'Discussing Jennings, Stephanopoulos tells Hannity: ""I don\'t think you have the goods on this one, Sean""']"
/issues/nominations-appointments,"[u""Say what, Lou? Dobbs' latest attack on czars perplexing""]"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' posts doctored transcript to claim Jennings called for mandatory ""LGBT course"" for teachers']"
/issues/nominations-appointments,[u'Yet another outrageous smear of Jennings: Conservative media compare Jennings to Polanski']
/issues/nominations-appointments,[u'Limbaugh runs with smears to falsely claim Jennings endorsed sexual assault against student']
/issues/nominations-appointments,"[u'In vicious new smear, Rove falsely claims Jennings advocated for NAMBLA']"
/issues/nominations-appointments,"[u'Hannity escalates anti-gay bigotry, asks ""Does Kevin Jennings support the group NAMBLA?""']"
/issues/nominations-appointments,"[u'In latest anti-gay attack on Jennings, ', <em>Wash. Times</em>, u' and Breitbart distort his comments']"
/issues/nominations-appointments,"[u'Hannity ""not convinced"" of timeline conclusively debunking his smears of Jennings']"
/issues/nominations-appointments,"[u""Even after acknowledging it's false, CNN and Fox News continue to push smear of Jennings""]"
/issues/nominations-appointments,"[u'Ignoring his own false attacks and smears, Hannity compares Jennings controversy to Mark Foley scandal']"
/issues/nominations-appointments,"[u'Hannity continues discredited Jennings attack, saying ""I\'m not convinced of the timeline"" regarding student\'s age, continues to push NAMBLA smear']"
/issues/nominations-appointments,"[u'Long after smear has been discredited, Fox News ', <em>still</em>, u' claiming student in Jennings controversy was 15']"
/issues/nominations-appointments,"[u'Byron York runs with discredited Fox smear, falsely asserts that student Jennings counseled was 15']"
/issues/nominations-appointments,"[u'With their homophobic smears of Jennings exposed, anti-gay right now targeting EEOC nominee Feldblum']"
/issues/nominations-appointments,"[u'In anti-gay attack on Feldblum, Farah says Obama appointees found at ""Perverts.gov,"" gov\'t should be ""fumigated"" when ""these deviants and degenerates"" are gone']"
/issues/nominations-appointments,"[u'After statutory rape smear disintegrates, Hannity attacks Jennings with fabricated NAMBLA link']"
/issues/nominations-appointments,"[u'Fox News tirelessly advanced false accusation that Jennings covered up ""statutory rape""']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' continues to smear Jennings with false claim that he failed to report ""sexual abuse"" of student']"
/issues/nominations-appointments,"[u'The smear campaign continues: Fox Nation, ', <em>Washington Examiner</em>, u' manufacture Jennings-NAMBLA link']"
/issues/nominations-appointments,"[u'Hannity opens mouth, falsehoods about ""czars"" spill out']"
/issues/nominations-appointments,"[u'Coulter says Jennings is ""another William Ayers""']"
/issues/nominations-appointments,"[u'Coulter compares Jennings writing the forward of a book to Polanski ""anally raping a 13-year-old""']"
/issues/nominations-appointments,"[u'Limbaugh continues smear of Jennings, says ""priests get sued 20 years later for this stuff -- liberals get promoted""']"
/issues/nominations-appointments,[u'Right-wing caricatures of Jennings undercut by broad support he has received']
/issues/nominations-appointments,"[u'Fox News\' Hemmer latest to advance made-up charge that Jennings knew of ""statutory rape"" case and ""never reported it""']"
/issues/nominations-appointments,"[u'Limbaugh baselessly accused Jennings of encouraging sexual relationship between student, adult']"
/issues/nominations-appointments,"[u""Mike Allen runs with Fox News' smear, suggests Jennings broke the law""]"
/issues/nominations-appointments,[u'Conservative media unleash anti-gay rhetoric in attacks on Jennings']
/issues/nominations-appointments,"[u'Despite evidence to contrary, Fox News machine claims Jennings ""cover[ed] up statutory rape""']"
/issues/nominations-appointments,"[u'Hannity hunting for Jennings\' scalp: ""I want him fired!""']"
/issues/nominations-appointments,[u'MSNBC airs discredited allegation linking White House to ACORN']
/issues/nominations-appointments,"[u'Beck identifies next target: ""The one that you need to start asking questions on is Valerie Jarrett""']"
/issues/nominations-appointments,"[u'Doocy still falsely claiming that ""none of those czars ... none of them have been vetted by the U.S. Senate""']"
/issues/nominations-appointments,"[u'Dobbs and guest Tony Perkins claim Kevin Jennings ""promoted homosexuality"" and ""openly expressed a hostility toward organized religions""']"
/issues/nominations-appointments,"[u'More witch-hunting: Fox News targets ""safe schools czar"" Kevin Jennings']"
/issues/nominations-appointments,"[u""Fox's Glenn Beck increasingly sets media's agenda""]"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u"" enlists in Beck's crusade against FCC diversity officer Mark Lloyd""]"
/issues/nominations-appointments,"[u""Hannity reasserts control over Fox News' witch hunt of Obama appointees""]"
/issues/nominations-appointments,"[u""Echoing Fox News, Dobbs downplays Bush's use of czars""]"
/issues/nominations-appointments,"[u'Beck relies heavily on Drudge prot\xe9g\xe9 Andrew Breitbart in recent attacks on NEA, Jones, and ACORN']"
/issues/nominations-appointments,"[u'Fox\'s Pinkerton: ""mad scientist"" Holdren ""calling for mandatory euthanasia and sterilization and population control""']"
/issues/nominations-appointments,"[u'Hannity advances dubious claim that Koh ""advocates Sharia law in America""']"
/issues/nominations-appointments,"[u'Hannity again falsely claimed Holdren ""has talked in favor of compulsory abortion and sterilization""']"
/issues/nominations-appointments,"[u'Fox News accompanies discussion of Obama administration\'s ""czars"" with ominous music']"
/issues/nominations-appointments,"[u'Beck calls Senate-confirmed Orszag a ""czar""']"
/issues/nominations-appointments,"[u'Fox\'s Wallace rebuts conservative host: Sotomayor ""is not a racist""']"
/issues/nominations-appointments,"[u""Fox's Bream forwards McConnell's double standard on empathy""]"
/issues/nominations-appointments,"[u'Ingraham claims Sotomayor ""rooted in this idea that ethnicity and racial identity can trump settled concepts of law""']"
/issues/nominations-appointments,"[<em>Post</em>, u"" again ignores conservatives' double standard on judges' reliance on personal experience""]"
/issues/nominations-appointments,"[u'Buchanan says Republicans should oppose Sotomayor because ""she has believed in race-based politics""']"
/issues/nominations-appointments,"[<em>Wash. Times'</em>, u' Gaffney falsely claims Sotomayor contradicted herself on use of foreign law']"
/issues/nominations-appointments,"[u""Fox's Baier reports Walpin's allegation, but not Obama's reasons for firing""]"
/issues/nominations-appointments,"[u'Maddow issues ""corrections and clarifications"" of Buchanan statements on Sotomayor and race that ""were not true""']"
/issues/nominations-appointments,"[u""CNN's Sylvester falsely suggested Sotomayor was inconsistent on use of foreign law""]"
/issues/nominations-appointments,"[u'Ignoring Alito, Thomas, ', <em>Wash. Post</em>, u' labels judicial empathy a ""liberal"" idea']"
/issues/nominations-appointments,"[u'McLaughlin regular Crowley: At hearing, Sotomayor was ""basically Alexander Hamilton in drag""']"
/issues/nominations-appointments,"[u'After previously distorting ""wise Latina"" quote, Buchanan says, ""I don\'t know why she didn\'t ... defend"" the comment ']"
/issues/nominations-appointments,"[u'Buchanan: Sotomayor ""comes off ... as Sam Alito\'s little sister,"" picked because ""she\'s a passionate Latino woman"" ']"
/issues/nominations-appointments,"[u'Liasson suggests liberals oppose ""strict constructionis[ts]""; Williams points out that Roberts has been ""activist""']"
/issues/nominations-appointments,"[u'O\'Donnell slams ""crazy uncle"" Buchanan\'s ""ugly thought about what it means to be born a Latina in this country"" ']"
/issues/nominations-appointments,"[u'Former GOP Sen. Danforth pans Buchanan\'s ""silly argument"" about Sotomayor']"
/issues/nominations-appointments,"[u'Kurtz: ""Mel Martinez (duh)"" will support Sotomayor\'s nomination']"
/issues/nominations-appointments,"[u'Hannity smears Franken, falsely alleging he asked Sotomayor about ', <em>Perry Mason</em>, u' ""instead"" of ""her judicial philosophy""']"
/issues/nominations-appointments,"[u'Shrum to Buchanan on Sotomayor: ""[Y]ou ought to get off this, because you\'re Hispanic-bashing all the time""']"
/issues/nominations-appointments,"[u'Bay Buchanan on ""quota queen"" Sotomayor: ""Her whole life was dedicated to demanding special privileges""']"
/issues/nominations-appointments,"[u'Buchanan falsely suggests Sotomayor has ""never written"" law review articles']"
/issues/nominations-appointments,"[<em>Daily Show</em>, u' mocks Limbaugh, Beck claims that Sotomayor is a racist']"
/issues/nominations-appointments,"[u'Maddow on Buchanan tapping ""white people\'s racial grievances"": ""You\'re playing with fire. ... [Y]ou\'re living in the 1950s""']"
/issues/nominations-appointments,"[u'In showdown with Maddow, Buchanan says Sotomayor ""was appointed because she\'s a Latina, and a Hispanic, and a woman"" ']"
/issues/nominations-appointments,"[u'Buchanan on why he doesn\'t ""understand"" ""the argument"" for affirmative action for Hispanics: ""They were never enslaved"" ']"
/issues/nominations-appointments,"[u'Quinn on Sotomayor\'s supporters: ""All they care about is: she\'s got ovaries and she\'s Puerto Rican and therefore it\'s her turn""']"
/issues/nominations-appointments,"[<em>NY Times</em>, u"" again ignores conservatives' previous support for judicial empathy""]"
/issues/nominations-appointments,"[u'Maddow slams ""Uncle Pat"" Buchanan for ""stoking... white people\'s racial animus"" on Sotomayor']"
/issues/nominations-appointments,"[u""On Fox, scant attention to Dems' questioning of Sotomayor""]"
/issues/nominations-appointments,"[u'Despite Graham\'s condescension, media report ""respectful,"" ""cordial"" GOP questioning of Sotomayor']"
/issues/nominations-appointments,"[u'Buchanan on Sotomayor\'s intellect: ""That lady up there is a Scalia? Come on!""']"
/issues/nominations-appointments,"[u'Hannity says Sotomayor defense of comments ""didn\'t work"" for Allen, Lott']"
/issues/nominations-appointments,"[u'Buchanan declares Sotomayor a ""militant liberal Latina,"" Matthews and Robinson push back']"
/issues/nominations-appointments,"[u'Matthews asks whether hearings are a ""masquerade,"" because Sotomayor is ""acting like she\'s so meek""']"
/issues/nominations-appointments,[u'Dobbs let Whelan falsely claim Sotomayor inconsistent on use of foreign law']
/issues/nominations-appointments,[u'Limbaugh criticizes media for saying GOP taking hard line in Sotomayor hearing to appease Rush']
/issues/nominations-appointments,"[u'Fox\'s Kelly minimizes Alito\'s link to ""conservative alumni group"" -- but ', <em>Alito</em>, u"" didn't""]"
/issues/nominations-appointments,"[u'Wallace discusses Milbank\'s ""interesting"" analysis of Sotomayor\'s ""blink rate""']"
/issues/nominations-appointments,"[u'AP ""Fact Check"" says conservative judges don\'t say judges make policy -- but Scalia does']"
/issues/nominations-appointments,[u'Nets silent on sexism of anonymous quotes Graham used']
/issues/nominations-appointments,"[u""Conservative judges agree with Sotomayor on gun ruling, but Fox's Bream doesn't tell you that""]"
/issues/nominations-appointments,"[u""Fox's Kelly, Wiehl shoot down anonymous attacks cited by Graham""]"
/issues/nominations-appointments,"[u'Declaring Sotomayor hearing ""boring,"" O\'Reilly asks, ""How responsible is she for boring the nation to tears?""']"
/issues/nominations-appointments,"[u""Major newspapers disappear Sessions' alleged history of racial insensitivity""]"
/issues/nominations-appointments,"[u'Matthews misquotes Sotomayor to accuse her of using ""little person talk""']"
/issues/nominations-appointments,"[u""CNN's Toobin, Blitzer note reasons to discount the anonymous attacks on Sotomayor's temperament cited by Graham""]"
/issues/nominations-appointments,"[u'Fox News tries to justify why they ""may skip a Democrat here or there"" during hearing']"
/issues/nominations-appointments,"[u'Viqueira swoons over ""vintage"" questioning of ""iconoclast"" Graham, who ""marches to the beat of his own drummer""']"
/issues/nominations-appointments,"[u'Fox\'s Wallace says Sessions did a ""brilliant job,"" Sotomayor\'s statements ""pretty indefensible""']"
/issues/nominations-appointments,"[u'Blitzer notes that George H.W. Bush ""talk[ed] about empathy ... in making the case for Clarence Thomas""']"
/issues/nominations-appointments,"[u'Fox\' Cameron: GOP members of Judiciary Committee are ""all essentially all-stars""']"
/issues/nominations-appointments,"[u'Fox reports, decides: Cameron asserts GOP senators are ""scuffing ... up"" Sotomayor']"
/issues/nominations-appointments,"[u'CNN\'s Phillips: ""A lot of people would say"" Alito ""wasn\'t hammered like"" Sotomayor has been over ""wise Latina"" remarks ']"
/issues/nominations-appointments,"[u'Fox\'s Cameron on Sotomayor\'s reactions: ""I think we\'ve all gotten sort of familiar with her frown""']"
/issues/nominations-appointments,"[u""Sen. Leahy cites Limbaugh's David Duke comments during Sotomayor hearing""]"
/issues/nominations-appointments,"[u'Limbaugh slams Sotomayor\'s ""minority mindset""']"
/issues/nominations-appointments,"[u'Buchanan again says Sotomayor nomination is ""affirmative action""']"
/issues/nominations-appointments,"[u'Limbaugh on Sotomayor hearings: ""I had to turn it off"" because ""the woman\'s scary""']"
/issues/nominations-appointments,"[u'Fox\'s Kelly asks whether there is a ""concerted effort"" during hearing to ""bore us into submission""']"
/issues/nominations-appointments,"[u'Hayes declares four Supreme Court justices ""outside the mainstream""']"
/issues/nominations-appointments,[u'Updated myths and falsehoods surrounding the Sotomayor nomination']
/issues/nominations-appointments,"[u'CNN\'s Toobin notes suggestion that white men don\'t carry biases in Sessions\' question about ""prejudice""']"
/issues/nominations-appointments,"[u""Fox's Kelly, Wallace fawn over Sessions' questioning of Sotomayor""]"
/issues/nominations-appointments,"[u""MSNBC's reporting: O'Donnell holds up/reads from GOP Sotomayor talking points on air""]"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u'\' Curl reports that Sotomayor ""looked at times as if she were on the verge of tears"" during hearing']"
/issues/nominations-appointments,"[u'Ignoring Alito vote, ', <em>NY Times</em>, u' quotes Sessions saying empathy has ""no place in the courtroom""']"
/issues/nominations-appointments,"[u""Media ignore Sessions' double-standard on judges' reliance on personal experience""]"
/issues/nominations-appointments,"[u'MSNBC\'s Buchanan still ranting about Sotomayor\'s purported ""lifelong resolve to discriminate against white males"" ']"
/issues/nominations-appointments,"[u'Nightly news shows ignore context of Sotomayor remarks, GOP\'s past embrace of ""empathy""']"
/issues/nominations-appointments,[u'Outrageous comments about Sotomayor']
/issues/nominations-appointments,"[u'O\'Reilly: ""if"" Sotomayor ""turns out to be another"" Justice Ginsburg, the U.S. ""will take a huge turn for the worse""']"
/issues/nominations-appointments,"[u'Beck ""connections"" series continues with Sotomayor, PRLDEF, ACORN and Obama']"
/issues/nominations-appointments,"[<em>GMA</em>, u' repeats myth of Sotomayor as judicial activist']"
/issues/nominations-appointments,"[u'Limbaugh: ""Original goal of Planned Parenthood was to abort various minorities out of existence""']"
/issues/nominations-appointments,"[u'Limbaugh: In Sotomayor hearing, Sessions ""was so good, state-run media had to rebut"" him']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' changes word in Sotomayor statement to call for her defeat']"
/issues/nominations-appointments,"[<em>Time</em>, u' article laying out GOP attacks on Sotomayor omits critical facts']"
/issues/nominations-appointments,"[u'Limbaugh declares Sotomayor\'s ""wise Latina"" remarks ""much worse"" than Allen\'s ""macaca"" comment']"
/issues/nominations-appointments,"[u'Gingrich repeats smear that Sotomayor voted for ""racial quotas"" in Ricci case']"
/issues/nominations-appointments,"[u'Fox\'s Kelly teases report on Sotomayor\'s ""stone face"" ']"
/issues/nominations-appointments,"[u'Limbaugh tout: ""Republicans are really unified in their message"" on Sotomayor']"
/issues/nominations-appointments,"[u'Fox\'s Kelly asks if Sotomayor\'s ""infamous temper"" will ""flare up"" ']"
/issues/nominations-appointments,"[<em>NY Times, Wash. Post</em>, u' advance ""wise Latina"" distortion']"
/issues/nominations-appointments,"[u'Fox News misrepresents Sotomayor, Obama quotes to stir controversy']"
/issues/nominations-appointments,"[u'Buchanan: ""Seems clear"" that Sotomayor will ""violate ... civil rights laws,"" ""discriminate against white males""']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' prejudges Sotomayor']"
/issues/nominations-appointments,"[u'Juan Williams: Sotomayor\'s ""wise Latina"" comment was ""racist""']"
/issues/nominations-appointments,"[u'Davis: ""Racist"" Sotomayor said she\'d ""hope that a wise Latina woman"" would reach ""better conclusion, parentheses, than a gringo""']"
/issues/nominations-appointments,"[u""Sessions contradicts Megyn Kelly's claim that Sotomayor needs a GOP vote to get out of committee""]"
/issues/nominations-appointments,"[<em>Wash. Post</em>, u' reports criticism of Sotomayor for citing ""policy considerations"" in lawsuit -- but that\'s what appellate courts do']"
/issues/nominations-appointments,"[<em>Wash. Times</em>, u' falsely claims Sotomayor ""assert[ed] that there are \'inherent physiological\' differences between the races""']"
/issues/nominations-appointments,"[<em>CQ</em>, u"" ignores Sessions' previous call for speedy Supreme Court confirmation process""]"
/issues/nominations-appointments,"[u""AP again ignored Sessions' standard on judicial confirmation process""]"
/issues/nominations-appointments,"[u'Media use ', <em>Ricci</em>, u' to revisit ""racist"" smear of Sotomayor']"
/issues/nominations-appointments,"[<em><em>Washington Times</em> </em>, u""says Supreme Court's "", <em><em>Ricci</em> </em>, u'ruling means ""Martin Luther King can rest easy"" from threat of Sotomayor']"
/issues/nominations-appointments,"[u'Barnicle: ""Ultimate inequity in America[]"" is that civil servants are ones ""who have to comply with race-based rulings""']"
/issues/nominations-appointments,"[u'ABC\'s Woodruff issues ""clarification"" for falsely ""impl[ying] the black firefighters were promoted"" in ', <em>Ricci</em>, u' case ']"
/issues/nominations-appointments,"[<em>Politico</em>, u' ignores Roberts, Alito record in claiming ', <em>Ricci</em>, u' ""could tarnish Sotomayor""']"
